horizon_azimuth,horizon_elevation
0.0,0.0
7.5,0.8
15.0,0.4
22.5,0.4
30.0,0.4
37.5,0.4
45.0,0.4
52.5,0.4
60.0,0.4
67.5,0.4
75.0,0.4
82.5,0.4
90.0,0.4
97.5,0.4
105.0,0.4
112.5,0.4
120.0,0.4
127.5,0.4
135.0,0.4
142.5,0.4
150.0,1.1
157.5,1.1
165.0,1.1
172.5,1.1
180.0,1.1
187.5,1.9
195.0,1.9
202.5,1.5
210.0,1.5
217.5,1.9
225.0,1.9
232.5,1.9
240.0,1.9
247.5,1.9
255.0,1.9
262.5,1.9
270.0,2.3
277.5,1.9
285.0,1.9
292.5,1.9
300.0,1.9
307.5,1.9
315.0,1.9
322.5,1.9
330.0,1.1
337.5,1.1
345.0,0.0
352.5,0.4
