horizon_azimuth,horizon_elevation
0.0,5.0
7.5,5.0
15.0,5.0
22.5,5.0
30.0,5.0
37.5,6.1
45.0,6.1
52.5,6.1
60.0,6.1
67.5,6.1
75.0,6.1
82.5,6.1
90.0,6.1
97.5,6.1
105.0,6.1
112.5,6.1
120.0,6.1
127.5,6.1
135.0,6.1
142.5,6.1
150.0,0.0
157.5,0.0
165.0,0.0
172.5,0.0
180.0,0.0
187.5,0.0
195.0,0.4
202.5,0.0
210.0,0.4
217.5,0.8
225.0,0.4
232.5,0.4
240.0,0.4
247.5,0.4
255.0,0.8
262.5,1.5
270.0,1.9
277.5,2.3
285.0,2.3
292.5,0.8
300.0,0.8
307.5,0.8
315.0,0.4
322.5,0.4
330.0,5.0
337.5,5.0
345.0,5.0
352.5,5.0
