horizon_azimuth,horizon_elevation
0.0,0.8
7.5,0.8
15.0,0.4
22.5,0.4
30.0,0.4
37.5,0.4
45.0,0.4
52.5,0.8
60.0,0.8
67.5,0.8
75.0,0.4
82.5,0.4
90.0,0.8
97.5,0.4
105.0,0.4
112.5,0.4
120.0,1.1
127.5,1.1
135.0,1.1
142.5,0.8
150.0,1.9
157.5,1.9
165.0,1.9
172.5,1.9
180.0,1.9
187.5,1.9
195.0,1.9
202.5,1.9
210.0,1.9
217.5,1.1
225.0,1.1
232.5,1.1
240.0,1.1
247.5,0.4
255.0,0.8
262.5,1.5
270.0,1.9
277.5,2.3
285.0,1.9
292.5,0.8
300.0,0.4
307.5,0.4
315.0,0.4
322.5,0.4
330.0,0.4
337.5,0.8
345.0,0.8
352.5,0.8
