45.514739	-73.59077	91.9
45.514729	-73.590761	91.8993648960739
45.514705	-73.590735	91.89872979214782
45.5147	-73.590727	91.99809468822171
45.514679	-73.590722	91.99745958429561
45.514676	-73.590704	92.0968244803695
45.514648	-73.590677	92.19618937644343
45.514633	-73.590661	92.19555427251733
45.51462	-73.590654	92.29491916859122
45.514608	-73.59064	92.39428406466513
45.514596	-73.590629	92.39364896073904
45.514592	-73.590619	92.49301385681294
45.514589	-73.590609	92.49237875288684
45.514585	-73.590599	92.49174364896074
45.514563	-73.590572	92.69110854503465
45.514554	-73.590564	92.79047344110855
45.514535	-73.590569	92.88983833718245
45.514528	-73.590549	92.98920323325635
45.514525	-73.590528	93.08856812933026
45.514519	-73.590515	93.08793302540415
45.514513	-73.590503	93.18729792147806
45.514507	-73.590491	93.28666281755196
45.514489	-73.590462	93.48602771362587
45.514481	-73.590448	93.58539260969977
45.514474	-73.590435	93.68475750577367
45.514466	-73.590421	93.78412240184757
45.514436	-73.590409	93.98348729792149
45.514432	-73.590392	94.08285219399538
45.514419	-73.590399	94.18221709006929
45.514422	-73.590387	94.28158198614318
45.51442	-73.590375	94.2809468822171
45.514393	-73.590364	94.58031177829099
45.514385	-73.590348	94.6796766743649
45.514381	-73.590323	94.77904157043879
45.514375	-73.590306	94.87840646651271
45.514373	-73.590296	94.97777136258661
45.514369	-73.590279	95.0771362586605
45.514344	-73.590261	95.2765011547344
45.514323	-73.590231	95.57586605080832
45.514316	-73.590223	95.57523094688221
45.51431	-73.590202	95.77459584295612
45.514308	-73.590183	95.87396073903003
45.514286	-73.590174	96.07332563510393
45.514279	-73.590163	96.07269053117783
45.514259	-73.590172	96.27205542725173
45.514261	-73.590163	96.37142032332564
45.514263	-73.590143	96.47078521939954
45.514261	-73.590125	96.57015011547344
45.514265	-73.590119	96.56951501154734
45.514252	-73.590105	96.76887990762124
45.514236	-73.590091	96.86824480369516
45.514204	-73.590064	97.16760969976906
45.514187	-73.590026	97.46697459584296
45.514173	-73.590017	97.56633949191685
45.514171	-73.589968	97.86570438799077
45.51417	-73.589953	97.96506928406467
45.514158	-73.589955	98.06443418013856
45.514154	-73.589933	98.16379907621247
45.514149	-73.58991	98.26316397228638
45.514139	-73.589889	98.46252886836028
45.514134	-73.589872	98.56189376443417
45.514129	-73.589855	98.66125866050808
45.514116	-73.589842	98.76062355658199
45.514107	-73.589833	98.8599884526559
45.514098	-73.589823	98.95935334872979
45.51408	-73.589801	99.05871824480369
45.514074	-73.589796	99.15808314087761
45.514068	-73.589791	99.2574480369515
45.514058	-73.589761	99.35681293302541
45.51404	-73.589764	99.5561778290993
45.51403	-73.589728	99.75554272517321
45.51402	-73.589724	99.85490762124712
45.514014	-73.589718	99.85427251732102
45.514004	-73.58972	99.95363741339492
45.513993	-73.589697	100.15300230946883
45.513982	-73.58968	100.25236720554273
45.513975	-73.589657	100.35173210161663
45.513965	-73.589644	100.45109699769053
45.513957	-73.58963	100.55046189376444
45.51394	-73.589624	100.74982678983834
45.513928	-73.589614	100.84919168591225
45.513912	-73.589609	100.94855658198614
45.5139	-73.589607	101.04792147806005
45.513883	-73.589592	101.24728637413395
45.513874	-73.589576	101.34665127020786
45.513864	-73.589556	101.44601616628175
45.513857	-73.58954	101.54538106235566
45.513845	-73.589515	101.74474595842956
45.513835	-73.589497	101.94411085450346
45.513832	-73.589477	102.04347575057736
45.513831	-73.589458	102.14284064665128
45.513816	-73.58944	102.34220554272518
45.513811	-73.589424	102.44157043879908
45.513807	-73.589401	102.54093533487297
45.5138	-73.589388	102.64030023094689
45.513799	-73.589367	102.73966512702079
45.513788	-73.589358	102.93903002309469
45.513773	-73.589333	103.13839491916859
45.513763	-73.589328	103.2377598152425
45.513754	-73.589323	103.2371247113164
45.513758	-73.589299	103.4364896073903
45.513737	-73.589286	103.6358545034642
45.513723	-73.58927	103.83521939953812
45.513707	-73.589269	103.93458429561201
45.51369	-73.589268	104.13394919168591
45.513651	-73.589236	104.5333140877598
45.513623	-73.589212	104.83267898383373
45.513591	-73.589176	105.13204387990763
45.51358	-73.589159	105.33140877598153
45.513531	-73.589162	105.73077367205542
45.513507	-73.589157	106.03013856812933
45.513492	-73.58911	106.32950346420324
45.51348	-73.589094	106.42886836027714
45.513444	-73.58911	106.82823325635104
45.513433	-73.589119	106.92759815242495
45.513404	-73.58912	107.22696304849885
45.513378	-73.589096	107.42632794457275
45.513347	-73.589081	107.72569284064664
45.513312	-73.589073	108.12505773672056
45.5133	-73.589072	108.22442263279446
45.513271	-73.589101	108.52378752886835
45.513259	-73.589107	108.62315242494226
45.513228	-73.589126	109.02251732101617
45.513218	-73.589132	109.12188221709008
45.513188	-73.589123	109.32124711316398
45.513159	-73.589168	109.72061200923787
45.513148	-73.589193	109.91997690531178
45.513127	-73.589218	110.21934180138568
45.513117	-73.589227	110.31870669745959
45.513099	-73.589276	110.61807159353349
45.513088	-73.589312	110.9174364896074
45.51307	-73.589361	111.2168013856813
45.513065	-73.589386	111.4161662817552
45.513046	-73.589434	111.71553117782909
45.513038	-73.589447	111.81489607390301
45.513025	-73.589503	112.2142609699769
45.513022	-73.589523	112.31362586605081
45.513013	-73.589577	112.61299076212471
45.513011	-73.589594	112.71235565819862
45.513008	-73.589643	112.91172055427252
45.513003	-73.589692	113.21108545034642
45.513001	-73.58971	113.31045034642032
45.513012	-73.589763	113.50981524249423
45.513024	-73.589818	113.80918013856814
45.513029	-73.589883	114.10854503464203
45.51303	-73.58991	114.20790993071593
45.513039	-73.589967	114.50727482678984
45.513049	-73.590025	114.80663972286375
45.513052	-73.590051	114.90600461893764
45.513056	-73.590102	115.10536951501155
45.51307	-73.59014	115.30473441108546
45.513081	-73.590187	115.50409930715935
45.513083	-73.590233	115.70346420323325
45.513091	-73.590281	115.90282909930716
45.513097	-73.590322	116.00219399538106
45.513111	-73.590379	116.20155889145497
45.513113	-73.590422	116.40092378752887
45.513133	-73.590475	116.60028868360277
45.513146	-73.590527	116.79965357967669
45.513156	-73.590574	116.99901847575057
45.513164	-73.590629	117.19838337182448
45.513173	-73.590679	117.39774826789838
45.51319	-73.590734	117.5971131639723
45.513198	-73.590784	117.7964780600462
45.513199	-73.59083	117.89584295612009
45.513212	-73.59088	118.095207852194
45.513217	-73.590931	118.29457274826791
45.513221	-73.590979	118.3939376443418
45.513236	-73.591023	118.5933025404157
45.513244	-73.591078	118.79266743648961
45.513253	-73.591125	118.99203233256351
45.513265	-73.591167	119.09139722863742
45.513267	-73.591223	119.29076212471132
45.513291	-73.591274	119.49012702078521
45.513305	-73.591325	119.68949191685913
45.513313	-73.591378	119.88885681293303
45.513316	-73.591428	120.08822170900693
45.513333	-73.591484	120.28758660508083
45.51334	-73.591546	120.58695150115474
45.513345	-73.591598	120.78631639722865
45.513339	-73.591637	120.88568129330254
45.51335	-73.591686	121.08504618937644
45.513358	-73.591745	121.28441108545036
45.51336	-73.591804	121.38377598152425
45.513372	-73.591848	121.58314087759815
45.513386	-73.591898	121.78250577367206
45.513387	-73.591953	121.88187066974596
45.513388	-73.592001	122.08123556581987
45.513396	-73.592055	122.18060046189376
45.513413	-73.592111	122.37996535796766
45.513418	-73.592164	122.57933025404158
45.513426	-73.592216	122.67869515011547
45.513429	-73.592273	122.87806004618938
45.513443	-73.592334	123.07742494226328
45.513457	-73.592381	123.17678983833719
45.513461	-73.592438	123.37615473441109
45.513472	-73.592494	123.57551963048499
45.513486	-73.592553	123.77488452655889
45.513491	-73.5926	123.8742494226328
45.5135	-73.592655	124.0736143187067
45.513498	-73.592709	124.2729792147806
45.513505	-73.592764	124.3723441108545
45.513508	-73.592821	124.57170900692842
45.513511	-73.592874	124.77107390300232
45.513518	-73.592924	124.87043879907621
45.513523	-73.59303	125.26980369515012
45.513522	-73.593088	125.36916859122402
45.513521	-73.593136	125.56853348729793
45.513522	-73.593188	125.66789838337182
45.513523	-73.593244	125.86726327944572
45.513524	-73.5933	125.96662817551963
45.513523	-73.593355	126.16599307159353
45.513516	-73.593404	126.36535796766744
45.513511	-73.593459	126.56472286374134
45.513508	-73.593511	126.66408775981525
45.513503	-73.593566	126.86345265588915
45.513499	-73.593615	127.06281755196305
45.513491	-73.593662	127.26218244803695
45.513481	-73.593723	127.46154734411085
45.51348	-73.593748	127.56091224018476
45.513472	-73.593794	127.76027713625867
45.513466	-73.593847	128.05964203233256
45.513457	-73.593898	128.25900692840648
45.513452	-73.593941	128.45837182448037
45.513442	-73.593992	128.75773672055428
45.513432	-73.594044	128.95710161662817
45.513428	-73.594096	129.25646651270208
45.513415	-73.594137	129.45583140877596
45.513402	-73.59418	129.7551963048499
